PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
-15.347293073843275,13.331153924869819,-3.3212740748498586,-3.60858320546786,1.8392658516365374,-3.061546811368376,1.8535229359618155,3.1807010889161518,2.1591277644085256
-14.849537914800802,12.21825082143071,-1.9366831474890787,-0.3227427749287665,1.0965568413266473,-3.7268545304465444,3.0489743068575987,2.97718853552695,3.1741403150194087
-13.49139283180375,12.271426593014098,-2.4214715530055493,-2.193122391672457,0.5167775498070323,-2.6801646268043107,2.129488975977567,4.084547931471465,2.5499619553130244
-14.15132886129045,11.387513173488557,-3.909274251548743,-3.0695166780779575,1.7538084827377793,-0.3315775690379506,0.015790895379419096,3.653572768921612,1.473022618915496
-12.985094739644468,11.079022607554618,0.7717828380304694,-0.6221777888832871,1.3856089324820802,-1.2306883473023276,-0.41378985353839265,2.4250611748462725,3.051629032184069
-14.166334939410765,9.689370759723252,0.7431452613366387,-4.418332817014846,1.9458501946500242,-2.539514793607073,1.130311320858647,1.7082830609717257,3.050165075677721
-8.94450506798096,4.232503320290273,5.743439642017273,-1.2468977307161482,-0.9208176378215297,0.07354230076663429,0.7431768206005804,-1.1795539066576486,-1.228099842242364
-9.079489229229651,1.5143660751589743,5.068497238969797,0.26208942421564835,-0.17854689333275664,1.14675822731894,0.9300863073250468,-1.146416051781559,0.13846052568118136
-7.979566672918945,-0.1454220149808437,2.780682151598448,0.3562967949659801,0.7135664331295862,2.356107134842283,-1.5954951489422968,-3.2392563369560015,-0.9875508743531357
-8.085271672213095,1.312348770758811,1.9428722087508858,-4.771574169450865,3.1118274575156715,1.42172656910352,-1.1970762506242099,-1.221231667553802,-0.39425643116707093
-7.995135118320496,2.906311395549846,4.944281622807484,-2.9344670011651792,1.6682370080852629,-0.3499744213480205,1.5514207293291162,-0.4259409559695181,-1.6892687103866115
